step,epoch,loss,learning_rate,t_data,t_transfer,t_forward,t_backward,t_optimizer,t_step,throughput,gpu_mem_gb,timestamp
1010,0.0004426137448165781,0.5748011848481838,3.997949661003127e-05,0.0029791458509862423,0.048488549888134,36.8423811258981,55.5055069650989,0.21799907903186977,92.6323977028951,0.3454514920647453,11.887586816,2025-12-06T22:36:44.414850
1020,0.0008852274896331562,0.2714693365851417,3.9978246937001374e-05,0.0027072132797911763,0.036110142013058066,37.308208696893416,56.14869457914028,0.20477316807955503,93.71386976691429,0.34146493021353824,11.897667072,2025-12-06T22:52:14.848902
1030,0.0013278412344497343,0.6537365017429693,3.9976960321629094e-05,0.0030167960794642568,0.04455704882275313,36.900582113303244,55.64786325010937,0.2206127989338711,92.83575381303672,0.3446947828359887,11.886741504,2025-12-06T23:07:44.471929
1040,0.0017704549792663124,0.4404030823498033,3.997563676655824e-05,0.00274803105276078,0.043973388033919036,36.981436602189206,56.0807423859369,0.16742436203639954,93.29396358097438,0.3430018274679223,11.888086016,2025-12-06T23:23:14.999079
1050,0.0022130687240828903,0.49045211024349555,3.997427627450849e-05,0.002596743870526552,0.05014337587635964,37.387574736145325,56.848207158152945,0.2715404909104109,94.57362969196402,0.3383607048204375,11.887967232,2025-12-06T23:38:46.138764
1060,0.0026556824688994687,0.5365583989187144,3.997287884827545e-05,0.0028389442013576627,0.047778477193787694,36.647457813611254,55.33277124923188,0.21141517197247595,92.25751088396646,0.34685522829948057,11.887870464,2025-12-06T23:54:17.982270
1070,0.0030982962137160465,0.46159312035888433,3.9971444490730586e-05,0.002808084012940526,0.04612239880952984,36.95852525008377,55.61883761477657,0.23387642297893763,92.87866573699284,0.3445355264966371,11.887850496,2025-12-07T00:09:47.105518
1080,0.003540909958532625,0.5893740292813163,3.9969973204821265e-05,0.0026520518586039543,0.04826952109578997,37.10663621779531,56.395705472212285,0.1593957890290767,93.73012572305743,0.34140570871045,11.89048064,2025-12-07T00:25:14.889815
1090,0.003983523703349203,0.5570721688563935,3.996846499357075e-05,0.003159309970214963,0.050629365839995444,36.43240019411314,54.907782676047646,0.25126628298312426,91.66021355695557,0.34911548596944875,11.887967232,2025-12-07T00:40:42.454899
1100,0.004426137448165781,0.675210387998959,3.996691986007814e-05,0.0028354539535939693,0.04382948798593134,37.380797851947136,56.614535023109056,0.19488270103465766,94.24849779997021,0.33952795797250485,11.893600768,2025-12-07T00:56:10.465348
1110,0.004868751192982359,0.7617192681645975,3.996533780751846e-05,0.002885660855099559,0.05008780595380813,36.721284541650675,55.46796242031269,0.22604720189701766,92.48296354094055,0.3460096732933323,11.887906816,2025-12-07T01:11:41.690889
1120,0.005311364937798937,0.6206186519702896,3.9963718839142565e-05,0.003066282137297094,0.04791768710128963,37.08187559794169,56.066887351102196,0.19879836193285882,93.41348836198449,0.34256294846840024,11.890947584,2025-12-07T01:27:10.958962
1130,0.005753978682615515,0.34172983493772335,3.996206295827715e-05,0.004715019720606506,0.04723867820575833,36.591648121830076,55.29955908295233,0.20120835199486464,92.1568983499892,0.3472339083990423,11.888903168,2025-12-07T01:42:39.830645
1140,0.006196592427432093,0.36801477146946127,3.9960370168324795e-05,0.0030394491041079164,0.03747826814651489,36.80705753015354,55.32206955074798,0.23038046096917242,92.4148210529238,0.346264805097381,11.887908864,2025-12-07T01:58:06.724533
1150,0.006639206172248672,0.48776440750953043,3.9958640472763894e-05,0.0029400052735581994,0.03613640589173883,36.96956346987281,55.55928247014526,0.20123438199516386,92.78447446692735,0.3448852858611197,11.887847936,2025-12-07T02:13:34.677109
1160,0.00708181991706525,0.6129577251849696,3.9956873875148684e-05,0.003300443757325411,0.04207308287732303,36.45638112735469,54.64018198708072,0.18568066298030317,91.34796398004983,0.3503088476825682,11.88773376,2025-12-07T02:28:59.994496
1170,0.007524433661881828,0.4657574362354353,3.995507037910925e-05,0.0033217150485143065,0.04290161619428545,37.43298195779789,56.737936953199096,0.23227750696241856,94.46611793502234,0.3387457926662225,11.88859392,2025-12-07T02:44:30.753358
1180,0.007967047406698406,0.4070132334018126,3.9953229988351485e-05,0.0030620719771832228,0.04445438820403069,36.97002488025464,55.567698509665206,0.20324524608440697,92.80487693299074,0.3448094653808488,11.88580608,2025-12-07T03:00:00.901583
1190,0.008409661151514983,0.6308055387344211,3.9951352706657064e-05,0.0028427608776837587,0.03891151200514287,36.58862017793581,55.133911457262,0.1994536949787289,91.97734668501653,0.3479117538537663,11.887850496,2025-12-07T03:15:26.708939
